participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses,had_incorrect_press,first_incorrect_ms
0804_T6_heldown_newtongraphing_constantforce,22,main,409,v,FALSE,0.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,410,v,FALSE,84.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,411,v,FALSE,81.8,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,412,v,FALSE,83.87,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,413,v,FALSE,33.23,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,414,v,FALSE,64.4,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,415,v,FALSE,65.16,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,416,v,FALSE,33.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,417,v,FALSE,67.39,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,418,v,FALSE,49.99,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,419,v,FALSE,98.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,420,v,FALSE,50.92,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,421,v,FALSE,50.22,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,422,v,FALSE,64.27,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,423,v,FALSE,51.04,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,424,v,FALSE,66.59,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,425,v,FALSE,65.85,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,426,v,FALSE,33.55,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,427,v,FALSE,49.93,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,428,v,FALSE,83.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,429,v,FALSE,67.84,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,430,v,FALSE,99.4,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,431,v,FALSE,50.3,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,432,v,FALSE,66.55,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,433,v,FALSE,82.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,434,v,FALSE,-0.28,Great,3,Great,anticipatory_correct,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,435,v,FALSE,446.75,Good,2,Good,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,436,v,FALSE,66.59,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,437,v,FALSE,0.22,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,438,v,FALSE,82.32,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,439,v,FALSE,66.12,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,440,v,FALSE,34.54,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,441,v,FALSE,83.27,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,442,v,FALSE,48.81,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,443,v,FALSE,65.92,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,444,v,FALSE,67.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,445,v,FALSE,64.57,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,446,v,FALSE,118.6,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,447,v,FALSE,81.17,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,448,v,FALSE,33.08,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,449,v,FALSE,67.83,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,450,v,FALSE,33.42,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,451,v,FALSE,66.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,452,v,FALSE,48.68,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,453,v,FALSE,66.17,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,454,v,FALSE,65.27,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,455,v,FALSE,65.73,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,456,v,FALSE,32.9,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,457,v,FALSE,16.44,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,458,v,FALSE,66.29,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,459,v,FALSE,48.01,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,460,v,FALSE,81.88,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,461,v,FALSE,98.71,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,462,v,FALSE,33.7,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,463,v,FALSE,63.91,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,464,v,FALSE,116.14,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,465,v,FALSE,47.7,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,466,v,FALSE,81.48,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,467,v,FALSE,83.13,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,468,v,FALSE,80.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,469,v,FALSE,116.6,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,470,v,FALSE,82.09,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,471,v,FALSE,48.67,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,472,v,FALSE,134.46,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,473,v,FALSE,65.46,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,474,v,FALSE,81.59,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,475,v,FALSE,102.89,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,476,v,FALSE,80.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,477,v,FALSE,47.58,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,478,v,FALSE,49.54,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,479,v,FALSE,81.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,480,v,FALSE,49.72,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,481,v,FALSE,65.94,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,482,v,FALSE,33.09,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,483,v,FALSE,150.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,484,v,FALSE,97.12,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,485,v,FALSE,48.06,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,486,v,FALSE,83.06,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,487,v,FALSE,97.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,488,v,FALSE,17.47,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,489,v,FALSE,66.64,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,490,v,FALSE,80.88,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,491,v,FALSE,48.87,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,492,v,FALSE,15.89,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,493,v,FALSE,132.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,494,v,FALSE,82.35,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,495,v,FALSE,84.03,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,496,v,FALSE,51.15,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,497,v,FALSE,50.61,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,498,v,FALSE,84.01,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,499,v,FALSE,50.73,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,500,v,FALSE,66.0,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,1,v,FALSE,1002.56,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,2,v,FALSE,1001.65,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,3,v,FALSE,1009.99,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,4,v,FALSE,1005.04,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,5,v,FALSE,1012.19,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,6,v,FALSE,1015.82,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,7,v,FALSE,1008.16,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,8,v,FALSE,1006.6,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,9,v,FALSE,1009.91,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,10,v,FALSE,1007.99,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,11,v,FALSE,1011.93,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,12,v,FALSE,1002.32,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,13,v,FALSE,1007.96,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,14,v,FALSE,1015.88,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,15,v,FALSE,1008.68,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,16,v,FALSE,1002.57,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,17,v,FALSE,1015.3,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,18,v,FALSE,1012.33,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,19,v,FALSE,1015.68,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,20,v,FALSE,1006.04,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,21,v,FALSE,1004.8,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,22,v,FALSE,1005.35,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,23,v,FALSE,1007.37,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,24,v,FALSE,1012.62,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,25,v,FALSE,1011.44,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,26,v,FALSE,1009.31,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,27,v,FALSE,1007.65,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,28,v,FALSE,1006.82,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,29,v,FALSE,1012.31,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,30,v,FALSE,1000.45,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,31,v,FALSE,1010.22,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,32,v,FALSE,1007.94,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,33,v,FALSE,1009.51,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,34,v,FALSE,1001.32,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,35,v,FALSE,1011.2,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,36,v,FALSE,1009.93,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,37,v,FALSE,1003.82,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,38,v,FALSE,1010.83,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,39,v,FALSE,1010.07,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,40,v,FALSE,1009.94,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,41,v,FALSE,1013.51,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,42,v,FALSE,1006.08,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,43,v,FALSE,1000.98,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,44,v,FALSE,1007.93,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,45,v,FALSE,1014.49,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,46,v,FALSE,1001.48,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,47,v,FALSE,1012.92,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,48,v,FALSE,1001.6,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,49,v,FALSE,1007.66,Miss,-2,Miss!,timeout,,v,0,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,aftertest,50,v,FALSE,1010.01,Miss,-2,Miss!,timeout,,v,0,FALSE,
